e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0,F_rho_0_se,F_rho_0.02,F_rho_0.02_se,F_rho_0.05,F_rho_0.05_se,F_rho_0.1,F_rho_0.1_se,F_rho_0.25,F_rho_0.25_se,F_rho_0.5,F_rho_0.5_se,F_rho_1,F_rho_1_se
-0.35,10,300000,20,1.5287881639264471,0.0013128685901119064,0.005698743433436835,77.53014666666667,0.1283747351127996,56.0,0.99673,-0.0007158647843678218,0.0018265012207371201,0.029874215789848477,0.0017900999247852758,0.07575933665117293,0.0017362578662316692,0.15223453808671367,0.001648767119513406,0.3816601423933359,0.0014078706365430918,0.7640361495710396,0.001123395273324121,1.5287881639264471,0.0013128685901119064
-0.3,11,300000,20,1.5621465397523444,0.001373123225710505,0.006777138989711407,102.96117666666666,0.17468276125100357,74.0,0.99315,-0.0007158647843678218,0.0018265012207371201,0.030541383306366424,0.0017901660004001967,0.0774272554424678,0.0017364942883858773,0.15557037566930343,0.001649497034965281,0.3899997363498103,0.0014120406282278318,0.7807153374839884,0.0011422213118197548,1.5621465397523444,0.001373123225710505
-0.25,12,300000,20,1.5760573654306376,0.0015218053369623124,0.006670887035192102,139.70578666666665,0.24161258609938338,99.0,0.9843400000000002,-0.0007158647843678218,0.0018265012207371201,0.03081959981993229,0.0017902719402011276,0.07812279672638245,0.0017369486101473984,0.15696145823713273,0.0016510892974185465,0.3934774427693835,0.0014222312829603831,0.7876707503231349,0.0011895031128860423,1.5760573654306376,0.0015218053369623124
-0.2,13,300000,20,1.5554220145716622,0.0017740885357379317,0.005518382592406778,190.91752666666667,0.335662990187375,135.0,0.9660233333333332,-0.0007158647843678218,0.0018265012207371201,0.03040689280275278,0.0017904071950037143,0.07709102918343369,0.0017376526903686111,0.1548979231512352,0.0016538160288403626,0.38831860505463967,0.0014408892196970328,0.7773530748936472,0.0012746479221133434,1.5554220145716622,0.0017740885357379317
-0.15,14,300000,20,1.4494265024771358,0.0022144382964553754,0.010619371839709508,262.19047,0.4650749652806372,184.0,0.9251833333333332,-0.0007158647843678218,0.0018265012207371201,0.02828698256086225,0.0017903960597662548,0.07179125357870736,0.0017383982648101664,0.14429837194178252,0.001658089832217278,0.36181972703100806,0.001476086469934393,0.7243553188463839,0.0014332984670875216,1.4494265024771358,0.0022144382964553754
-0.1,15,300000,20,1.194103066591204,0.002808500013805535,0.012950213471772287,348.42574333333334,0.6221880641126334,244.0,0.8436899999999999,-0.0007158647843678218,0.0018265012207371201,0.023180513843143617,0.001790995612425959,0.05902508178441077,0.0017412063428269115,0.11876602835318938,0.0016683765434132914,0.2979888680595252,0.001540925123986219,0.5966936009034182,0.0016770487024004737,1.194103066591204,0.002808500013805535
-0.075,16,300000,20,0.9776082510732022,0.0031257324397888303,0.01623220363164749,393.10690666666665,0.7047870241010888,275.0,0.7797166666666667,-0.0007158647843678218,0.0018265012207371201,0.018850617532783574,0.0017912599820247767,0.04820034100851067,0.0017426921915274923,0.09711654680138918,0.0016742749299064295,0.24386516418002457,0.0015792290996221867,0.4884461931444171,0.0018126223889636478,0.9776082510732022,0.0031257324397888303
-0.05,17,300000,20,0.6944286583874665,0.0034057045507044996,0.0124887138130951,428.67687666666666,0.7689134100559126,300.0,0.6980133333333333,-0.0007158647843678218,0.0018265012207371201,0.013187025679068863,0.0017913632521763877,0.034041361374223894,0.0017437521651162981,0.0687985875328156,0.0016792328401798668,0.17307026600859074,0.0016139378461681503,0.34685639680154934,0.0019334281440392294,0.6944286583874665,0.0034057045507044996
-0.025,18,300000,20,0.3638270027952962,0.0036026772297010463,0.014611911135253427,456.4484733333333,0.821895799068039,318.0,0.6030599999999999,-0.0007158647843678218,0.0018265012207371201,0.006574992567225457,0.0017915470671884134,0.01751127859461538,0.0017448153601963483,0.03573842197359858,0.0016834833354584535,0.09041985211054818,0.0016407595942525026,0.1815555690054642,0.002021043437698991,0.3638270027952962,0.0036026772297010463
-0.0125,19,300000,20,0.18982945071255902,0.0036571703487920594,0.015600980100228557,462.08883333333335,0.8315882313466845,323.0,0.5536433333333334,-0.0007158647843678218,0.0018265012207371201,0.0030950415255707148,0.0017916556426629138,0.00881140099047852,0.0017452590108943933,0.018338666765324863,0.001684972423793441,0.04692046408986389,0.0016489468514622936,0.09455679296409561,0.0020460849030771162,0.18982945071255902,0.0036571703487920594
